snapshot_date,snapshot_ts,scooter_id,scooter_state,city,country,latitude,longitude,last_ride_time,rides_today,total_rides,total_km,total_ride_minutes,avg_ride_duration_min,avg_ride_distance_km,is_writeoff_candidate
2026-01-11,2026-01-11 23:59:59,771,active,Riga,Latvia,56.91188,24.092109,2026-01-11 22:58:00,4,47,145.395,636,13.532,3.094,False
2026-01-12,2026-01-12 23:59:59,771,active,Riga,Latvia,56.901866,24.097071,2026-01-12 16:40:00,5,52,159.973,697,13.404,3.076,False
2026-01-13,2026-01-13 23:59:59,771,active,Riga,Latvia,56.910278,24.097033,2026-01-13 22:13:00,2,54,171.205,741,13.722,3.17,False
2026-01-14,2026-01-14 23:59:59,771,active,Riga,Latvia,56.911609,24.097386,2026-01-14 17:17:00,3,57,181.205,786,13.789,3.179,False
2026-01-15,2026-01-15 23:59:59,771,active,Riga,Latvia,56.911996,24.102938,2026-01-15 20:26:00,2,59,186.466,810,13.729,3.16,False
2026-01-16,2026-01-16 23:59:59,771,active,Riga,Latvia,56.906358,24.101404,2026-01-16 20:40:00,6,65,208.808,908,13.969,3.212,False
2026-01-17,2026-01-17 23:59:59,771,active,Riga,Latvia,56.904203,24.095047,2026-01-17 21:03:00,6,71,225.133,982,13.831,3.171,False
2026-01-18,2026-01-18 23:59:59,771,active,Riga,Latvia,56.909959,24.09296,2026-01-18 21:52:00,4,75,237.668,1037,13.827,3.169,False
2026-01-19,2026-01-19 23:59:59,771,active,Riga,Latvia,56.912176,24.102249,2026-01-19 18:17:00,6,81,251.574,1100,13.58,3.106,False
2026-01-20,2026-01-20 23:59:59,771,active,Riga,Latvia,56.911494,24.096145,2026-01-20 21:01:00,5,86,271.227,1185,13.779,3.154,False
2026-01-21,2026-01-21 23:59:59,771,active,Riga,Latvia,56.905814,24.096249,2026-01-21 22:53:00,7,93,289.362,1265,13.602,3.111,False
2026-01-22,2026-01-22 23:59:59,771,active,Riga,Latvia,56.90597,24.093229,2026-01-22 20:59:00,4,97,303.168,1328,13.691,3.125,False
2026-01-23,2026-01-23 23:59:59,771,active,Riga,Latvia,56.91182,24.103423,2026-01-23 22:25:00,4,101,315.961,1381,13.673,3.128,False
2026-01-24,2026-01-24 23:59:59,771,active,Riga,Latvia,56.909543,24.098981,2026-01-24 20:32:00,7,108,338.5,1483,13.731,3.134,False
2026-01-25,2026-01-25 23:59:59,771,active,Riga,Latvia,56.911139,24.096431,2026-01-25 22:40:00,5,113,356.813,1558,13.788,3.158,False
2026-01-26,2026-01-26 23:59:59,771,active,Riga,Latvia,56.905106,24.097707,2026-01-26 12:41:00,4,117,362.978,1582,13.521,3.102,False
2026-01-27,2026-01-27 23:59:59,771,active,Riga,Latvia,56.909026,24.097176,2026-01-27 19:12:00,3,120,376.804,1639,13.658,3.14,False
2026-01-28,2026-01-28 23:59:59,771,active,Riga,Latvia,56.908636,24.089998,2026-01-28 22:00:00,2,122,386.697,1680,13.77,3.17,False
2026-01-29,2026-01-29 23:59:59,771,active,Riga,Latvia,56.91004,24.091358,2026-01-29 22:47:00,5,127,403.048,1753,13.803,3.174,False
2026-01-30,2026-01-30 23:59:59,771,active,Riga,Latvia,56.914677,24.09886,2026-01-30 19:41:00,5,132,417.61,1816,13.758,3.164,False
2026-01-31,2026-01-31 23:59:59,771,active,Riga,Latvia,56.910315,24.09053,2026-01-31 20:12:00,4,136,426.9,1856,13.647,3.139,False
2026-02-01,2026-02-01 23:59:59,771,active,Riga,Latvia,56.910806,24.099622,,0,136,426.9,1856,13.647,3.139,False
2026-01-01,2026-01-01 23:59:59,772,active,Riga,Latvia,56.946565,24.176692,2026-01-01 16:45:00,5,5,13.379,60,12.0,2.676,False
2026-01-02,2026-01-02 23:59:59,772,active,Riga,Latvia,56.948043,24.177338,2026-01-02 23:00:00,6,11,31.802,145,13.182,2.891,False
2026-01-03,2026-01-03 23:59:59,772,active,Riga,Latvia,56.942482,24.176288,2026-01-03 10:05:00,2,13,39.851,180,13.846,3.065,False
2026-01-04,2026-01-04 23:59:59,772,active,Riga,Latvia,56.949693,24.174303,2026-01-04 21:40:00,2,15,47.387,215,14.333,3.159,False
2026-01-05,2026-01-05 23:59:59,772,active,Riga,Latvia,56.953009,24.183814,2026-01-05 17:43:00,2,17,57.871,260,15.294,3.404,False
2026-01-06,2026-01-06 23:59:59,772,active,Riga,Latvia,56.93591,24.174581,2026-01-06 19:32:00,6,23,78.82,348,15.13,3.427,False
2026-01-07,2026-01-07 23:59:59,772,active,Riga,Latvia,56.949976,24.17784,2026-01-07 22:04:00,7,30,95.424,416,13.867,3.181,False
2026-01-08,2026-01-08 23:59:59,772,active,Riga,Latvia,56.949425,24.18399,2026-01-08 22:54:00,6,36,107.852,467,12.972,2.996,False
2026-01-09,2026-01-09 23:59:59,772,active,Riga,Latvia,56.950519,24.181274,2026-01-09 17:43:00,4,40,120.249,522,13.05,3.006,False
2026-01-10,2026-01-10 23:59:59,772,active,Riga,Latvia,56.952615,24.179603,2026-01-10 22:23:00,5,45,131.134,571,12.689,2.914,False
2026-01-11,2026-01-11 23:59:59,772,active,Riga,Latvia,56.947662,24.177218,2026-01-11 21:28:00,7,52,152.909,668,12.846,2.941,False
2026-01-12,2026-01-12 23:59:59,772,active,Riga,Latvia,56.942975,24.186664,2026-01-12 16:00:00,2,54,163.377,708,13.111,3.026,False
2026-01-13,2026-01-13 23:59:59,772,active,Riga,Latvia,56.949586,24.174536,2026-01-13 19:25:00,2,56,166.66,723,12.911,2.976,False
2026-01-14,2026-01-14 23:59:59,772,active,Riga,Latvia,56.949837,24.176659,2026-01-14 18:24:00,7,63,187.479,809,12.841,2.976,False
2026-01-15,2026-01-15 23:59:59,772,active,Riga,Latvia,56.94868,24.182377,2026-01-15 18:31:00,7,70,212.408,916,13.086,3.034,False
2026-01-16,2026-01-16 23:59:59,772,active,Riga,Latvia,56.950436,24.182708,2026-01-16 22:04:00,7,77,243.077,1050,13.636,3.157,False
2026-01-17,2026-01-17 23:59:59,772,active,Riga,Latvia,56.950111,24.179684,2026-01-17 20:01:00,3,80,253.117,1096,13.7,3.164,False
2026-01-18,2026-01-18 23:59:59,772,active,Riga,Latvia,56.949395,24.17833,2026-01-18 19:34:00,2,82,261.447,1132,13.805,3.188,False
2026-01-19,2026-01-19 23:59:59,772,active,Riga,Latvia,56.949913,24.18609,2026-01-19 19:32:00,3,85,271.025,1174,13.812,3.189,False
2026-01-20,2026-01-20 23:59:59,772,active,Riga,Latvia,56.949141,24.18544,2026-01-20 14:36:00,6,91,288.88,1250,13.736,3.175,False
2026-01-21,2026-01-21 23:59:59,772,active,Riga,Latvia,56.945603,24.18222,2026-01-21 16:13:00,2,93,294.777,1274,13.699,3.17,False
2026-01-22,2026-01-22 23:59:59,772,active,Riga,Latvia,56.948876,24.179058,2026-01-22 22:37:00,6,99,316.663,1367,13.808,3.199,False
2026-01-23,2026-01-23 23:59:59,772,active,Riga,Latvia,56.948176,24.17518,2026-01-23 18:37:00,2,101,323.428,1399,13.851,3.202,False
2026-01-24,2026-01-24 23:59:59,772,active,Riga,Latvia,56.949256,24.178662,2026-01-24 17:33:00,7,108,345.339,1492,13.815,3.198,False
2026-01-25,2026-01-25 23:59:59,772,active,Riga,Latvia,56.949334,24.17583,2026-01-25 13:55:00,3,111,352.598,1524,13.73,3.177,False
2026-01-26,2026-01-26 23:59:59,772,active,Riga,Latvia,56.951915,24.180148,2026-01-26 19:51:00,3,114,361.459,1563,13.711,3.171,False
2026-01-27,2026-01-27 23:59:59,772,active,Riga,Latvia,56.951791,24.187705,2026-01-27 21:16:00,2,116,367.933,1589,13.698,3.172,False
2026-01-28,2026-01-28 23:59:59,772,active,Riga,Latvia,56.949364,24.17919,2026-01-28 20:25:00,7,123,392.721,1699,13.813,3.193,False
2026-01-29,2026-01-29 23:59:59,772,active,Riga,Latvia,56.949659,24.186857,2026-01-29 18:39:00,6,129,407.515,1766,13.69,3.159,False
2026-01-30,2026-01-30 23:59:59,772,active,Riga,Latvia,56.955077,24.181798,2026-01-30 15:02:00,2,131,413.208,1791,13.672,3.154,False
2026-01-31,2026-01-31 23:59:59,772,active,Riga,Latvia,56.949998,24.181715,2026-01-31 12:33:00,2,133,418.406,1814,13.639,3.146,False
2026-02-01,2026-02-01 23:59:59,772,active,Riga,Latvia,56.951856,24.178431,,0,133,418.406,1814,13.639,3.146,False
2026-01-01,2026-01-01 23:59:59,773,active,Riga,Latvia,56.985071,24.106763,2026-01-01 22:55:00,5,5,18.116,83,16.6,3.623,False
2026-01-02,2026-01-02 23:59:59,773,active,Riga,Latvia,56.987964,24.102554,2026-01-02 19:30:00,2,7,26.547,120,17.143,3.792,False
2026-01-03,2026-01-03 23:59:59,773,active,Riga,Latvia,56.989944,24.107051,2026-01-03 17:21:00,4,11,41.411,186,16.909,3.765,False
2026-01-04,2026-01-04 23:59:59,773,active,Riga,Latvia,56.991992,24.096771,2026-01-04 21:56:00,7,18,59.595,269,14.944,3.311,False
2026-01-05,2026-01-05 23:59:59,773,active,Riga,Latvia,56.987951,24.110854,2026-01-05 18:59:00,4,22,73.757,332,15.091,3.353,False
2026-01-06,2026-01-06 23:59:59,773,active,Riga,Latvia,56.984852,24.112767,2026-01-06 22:53:00,4,26,87.072,386,14.846,3.349,False
2026-01-07,2026-01-07 23:59:59,773,active,Riga,Latvia,56.984513,24.104057,2026-01-07 19:30:00,4,30,100.28,446,14.867,3.343,False
2026-01-08,2026-01-08 23:59:59,773,active,Riga,Latvia,56.986261,24.109459,2026-01-08 22:42:00,3,33,111.392,493,14.939,3.376,False
2026-01-09,2026-01-09 23:59:59,773,active,Riga,Latvia,56.992247,24.10477,2026-01-09 20:46:00,6,39,129.53,572,14.667,3.321,False
2026-01-10,2026-01-10 23:59:59,773,active,Riga,Latvia,56.980848,24.1094,2026-01-10 21:53:00,5,44,144.483,635,14.432,3.284,False
2026-01-11,2026-01-11 23:59:59,773,active,Riga,Latvia,56.990232,24.106081,2026-01-11 20:26:00,3,47,152.172,666,14.17,3.238,False
2026-01-12,2026-01-12 23:59:59,773,active,Riga,Latvia,56.992169,24.110989,2026-01-12 20:06:00,2,49,154.592,677,13.816,3.155,False
2026-01-13,2026-01-13 23:59:59,773,active,Riga,Latvia,56.982472,24.102659,2026-01-13 22:00:00,5,54,168.658,737,13.648,3.123,False
2026-01-14,2026-01-14 23:59:59,773,active,Riga,Latvia,56.984991,24.103508,2026-01-14 21:34:00,4,58,183.318,802,13.828,3.161,False
2026-01-15,2026-01-15 23:59:59,773,active,Riga,Latvia,56.98446,24.105933,2026-01-15 16:45:00,2,60,191.196,836,13.933,3.187,False
2026-01-16,2026-01-16 23:59:59,773,active,Riga,Latvia,56.986658,24.102515,2026-01-16 18:40:00,4,64,205.358,897,14.016,3.209,False
2026-01-17,2026-01-17 23:59:59,773,active,Riga,Latvia,56.980871,24.11183,2026-01-17 19:57:00,6,70,222.608,971,13.871,3.18,False
2026-01-18,2026-01-18 23:59:59,773,active,Riga,Latvia,56.98638,24.101162,2026-01-18 21:16:00,7,77,245.363,1077,13.987,3.187,False
2026-01-19,2026-01-19 23:59:59,773,active,Riga,Latvia,56.987916,24.101905,2026-01-19 22:05:00,5,82,264.23,1156,14.098,3.222,False
2026-01-20,2026-01-20 23:59:59,773,active,Riga,Latvia,56.988716,24.104166,2026-01-20 15:24:00,3,85,271.3,1186,13.953,3.192,False
2026-01-21,2026-01-21 23:59:59,773,active,Riga,Latvia,56.988257,24.109651,2026-01-21 19:39:00,4,89,284.705,1244,13.978,3.199,False
2026-01-22,2026-01-22 23:59:59,773,active,Riga,Latvia,56.984029,24.109855,2026-01-22 17:23:00,2,91,291.063,1272,13.978,3.198,False
2026-01-23,2026-01-23 23:59:59,773,active,Riga,Latvia,56.985002,24.105148,2026-01-23 19:55:00,3,94,303.118,1324,14.085,3.225,False
2026-01-24,2026-01-24 23:59:59,773,active,Riga,Latvia,56.984348,24.105826,2026-01-24 22:04:00,4,98,310.393,1355,13.827,3.167,False
2026-01-25,2026-01-25 23:59:59,773,active,Riga,Latvia,56.990283,24.1086,2026-01-25 20:01:00,5,103,333.511,1459,14.165,3.238,False
2026-01-26,2026-01-26 23:59:59,773,active,Riga,Latvia,56.983672,24.106706,2026-01-26 19:39:00,5,108,345.348,1509,13.972,3.198,False
2026-01-27,2026-01-27 23:59:59,773,active,Riga,Latvia,56.99171,24.104533,2026-01-27 19:20:00,4,112,354.742,1547,13.812,3.167,False
2026-01-28,2026-01-28 23:59:59,773,active,Riga,Latvia,56.990909,24.108356,2026-01-28 22:03:00,7,119,373.552,1632,13.714,3.139,False
2026-01-29,2026-01-29 23:59:59,773,active,Riga,Latvia,56.989436,24.103494,2026-01-29 20:27:00,4,123,385.47,1685,13.699,3.134,False
2026-01-30,2026-01-30 23:59:59,773,active,Riga,Latvia,56.987138,24.107499,2026-01-30 17:35:00,4,127,394.794,1723,13.567,3.109,False
2026-01-31,2026-01-31 23:59:59,773,active,Riga,Latvia,56.987999,24.101234,2026-01-31 21:48:00,2,129,401.164,1754,13.597,3.11,False
2026-02-01,2026-02-01 23:59:59,773,active,Riga,Latvia,56.987021,24.105514,,0,129,401.164,1754,13.597,3.11,False
2026-01-01,2026-01-01 23:59:59,774,active,Riga,Latvia,56.961306,24.091918,2026-01-01 15:32:00,2,2,4.481,22,11.0,2.24,False
2026-01-02,2026-01-02 23:59:59,774,active,Riga,Latvia,56.955658,24.084461,2026-01-02 19:33:00,6,8,26.866,125,15.625,3.358,False
2026-01-03,2026-01-03 23:59:59,774,active,Riga,Latvia,56.957627,24.089109,2026-01-03 20:58:00,5,13,43.778,200,15.385,3.368,False
2026-01-04,2026-01-04 23:59:59,774,active,Riga,Latvia,56.956738,24.09179,2026-01-04 14:28:00,2,15,52.698,240,16.0,3.513,False
2026-01-05,2026-01-05 23:59:59,774,active,Riga,Latvia,56.951793,24.086961,2026-01-05 21:45:00,4,19,68.309,308,16.211,3.595,False
2026-01-06,2026-01-06 23:59:59,774,active,Riga,Latvia,56.951527,24.084783,2026-01-06 20:53:00,2,21,73.037,328,15.619,3.478,False
2026-01-07,2026-01-07 23:59:59,774,active,Riga,Latvia,56.952917,24.091579,2026-01-07 21:19:00,5,26,88.27,391,15.038,3.395,False
2026-01-08,2026-01-08 23:59:59,774,active,Riga,Latvia,56.953775,24.08732,2026-01-08 22:59:00,3,29,95.313,422,14.552,3.287,False
2026-01-09,2026-01-09 23:59:59,774,active,Riga,Latvia,56.956511,24.085885,2026-01-09 22:25:00,4,33,104.669,460,13.939,3.172,False
2026-01-10,2026-01-10 23:59:59,774,active,Riga,Latvia,56.956263,24.084887,2026-01-10 22:37:00,6,39,121.6,529,13.564,3.118,False
2026-01-11,2026-01-11 23:59:59,774,active,Riga,Latvia,56.951861,24.08434,2026-01-11 20:04:00,6,45,138.995,607,13.489,3.089,False
2026-01-12,2026-01-12 23:59:59,774,active,Riga,Latvia,56.954579,24.084951,2026-01-12 20:16:00,7,52,163.004,708,13.615,3.135,False
2026-01-13,2026-01-13 23:59:59,774,active,Riga,Latvia,56.95441,24.088341,2026-01-13 15:54:00,2,54,170.567,742,13.741,3.159,False
2026-01-14,2026-01-14 23:59:59,774,active,Riga,Latvia,56.952961,24.091944,2026-01-14 22:11:00,5,59,181.071,791,13.407,3.069,False
2026-01-15,2026-01-15 23:59:59,774,active,Riga,Latvia,56.955984,24.088765,2026-01-15 17:03:00,6,65,206.85,901,13.862,3.182,False
2026-01-16,2026-01-16 23:59:59,774,active,Riga,Latvia,56.954876,24.093212,2026-01-16 21:29:00,2,67,211.318,919,13.716,3.154,False
2026-01-17,2026-01-17 23:59:59,774,active,Riga,Latvia,56.959039,24.08166,2026-01-17 21:23:00,4,71,221.583,967,13.62,3.121,False
2026-01-18,2026-01-18 23:59:59,774,active,Riga,Latvia,56.953753,24.083342,2026-01-18 18:29:00,4,75,235.217,1029,13.72,3.136,False
2026-01-19,2026-01-19 23:59:59,774,active,Riga,Latvia,56.952878,24.094886,2026-01-19 22:50:00,4,79,246.369,1080,13.671,3.119,False
2026-01-20,2026-01-20 23:59:59,774,active,Riga,Latvia,56.954521,24.089352,2026-01-20 20:37:00,3,82,260.827,1141,13.915,3.181,False
2026-01-21,2026-01-21 23:59:59,774,active,Riga,Latvia,56.956065,24.083468,2026-01-21 21:16:00,6,88,280.982,1228,13.955,3.193,False
2026-01-22,2026-01-22 23:59:59,774,active,Riga,Latvia,56.952703,24.088495,2026-01-22 19:14:00,6,94,307.273,1346,14.319,3.269,False
2026-01-23,2026-01-23 23:59:59,774,active,Riga,Latvia,56.961655,24.090597,2026-01-23 21:07:00,6,100,325.067,1422,14.22,3.251,False
2026-01-24,2026-01-24 23:59:59,774,active,Riga,Latvia,56.955845,24.089351,2026-01-24 16:59:00,5,105,345.513,1509,14.371,3.291,False
2026-01-25,2026-01-25 23:59:59,774,active,Riga,Latvia,56.957262,24.08967,2026-01-25 22:38:00,2,107,350.098,1529,14.29,3.272,False
2026-01-26,2026-01-26 23:59:59,774,active,Riga,Latvia,56.956065,24.086946,2026-01-26 22:27:00,5,112,362.213,1582,14.125,3.234,False
2026-01-27,2026-01-27 23:59:59,774,active,Riga,Latvia,56.956194,24.086343,2026-01-27 07:18:00,2,114,369.494,1617,14.184,3.241,False
2026-01-28,2026-01-28 23:59:59,774,active,Riga,Latvia,56.953997,24.090055,2026-01-28 14:17:00,2,116,379.133,1660,14.31,3.268,False
2026-01-29,2026-01-29 23:59:59,774,active,Riga,Latvia,56.951458,24.08324,2026-01-29 21:07:00,5,121,394.146,1727,14.273,3.257,False
2026-01-30,2026-01-30 23:59:59,774,active,Riga,Latvia,56.956146,24.08749,2026-01-30 21:39:00,3,124,399.847,1752,14.129,3.225,False
2026-01-31,2026-01-31 23:59:59,774,active,Riga,Latvia,56.96256,24.088034,2026-01-31 19:39:00,7,131,418.58,1831,13.977,3.195,False
2026-02-01,2026-02-01 23:59:59,774,active,Riga,Latvia,56.958054,24.084964,,0,131,418.58,1831,13.977,3.195,False
2026-01-01,2026-01-01 23:59:59,775,active,Riga,Latvia,56.952115,24.054466,2026-01-01 22:20:00,2,2,5.762,26,13.0,2.881,False
2026-01-02,2026-01-02 23:59:59,775,active,Riga,Latvia,56.948008,24.049416,2026-01-02 19:27:00,4,6,20.279,90,15.0,3.38,False
2026-01-03,2026-01-03 23:59:59,775,active,Riga,Latvia,56.955588,24.047014,2026-01-03 22:49:00,7,13,45.166,201,15.462,3.474,False
2026-01-04,2026-01-04 23:59:59,775,active,Riga,Latvia,56.949684,24.052455,2026-01-04 17:04:00,4,17,58.786,260,15.294,3.458,False
2026-01-05,2026-01-05 23:59:59,775,active,Riga,Latvia,56.951327,24.057976,2026-01-05 21:36:00,6,23,80.152,351,15.261,3.485,False
2026-01-06,2026-01-06 23:59:59,775,active,Riga,Latvia,56.946403,24.055676,2026-01-06 22:15:00,6,29,92.037,403,13.897,3.174,False
2026-01-07,2026-01-07 23:59:59,775,active,Riga,Latvia,56.952211,24.055407,2026-01-07 21:04:00,7,36,115.154,498,13.833,3.199,False
2026-01-08,2026-01-08 23:59:59,775,active,Riga,Latvia,56.947672,24.059949,2026-01-08 19:00:00,4,40,128.253,553,13.825,3.206,False
2026-01-09,2026-01-09 23:59:59,775,active,Riga,Latvia,56.946692,24.063216,2026-01-09 08:27:00,2,42,131.76,569,13.548,3.137,False
2026-01-10,2026-01-10 23:59:59,775,active,Riga,Latvia,56.951707,24.057745,2026-01-10 19:59:00,7,49,148.305,642,13.102,3.027,False
2026-01-11,2026-01-11 23:59:59,775,active,Riga,Latvia,56.947156,24.059398,2026-01-11 17:44:00,2,51,157.575,686,13.451,3.09,False
2026-01-12,2026-01-12 23:59:59,775,active,Riga,Latvia,56.947034,24.060708,2026-01-12 17:07:00,4,55,172.92,751,13.655,3.144,False
2026-01-13,2026-01-13 23:59:59,775,active,Riga,Latvia,56.944438,24.052421,2026-01-13 22:35:00,6,61,192.275,832,13.639,3.152,False
2026-01-14,2026-01-14 23:59:59,775,active,Riga,Latvia,56.951638,24.057367,2026-01-14 22:34:00,6,67,219.16,942,14.06,3.271,False
2026-01-15,2026-01-15 23:59:59,775,active,Riga,Latvia,56.955402,24.058191,2026-01-15 21:06:00,7,74,237.914,1026,13.865,3.215,False
2026-01-16,2026-01-16 23:59:59,775,active,Riga,Latvia,56.953111,24.061004,2026-01-16 16:14:00,2,76,247.256,1067,14.039,3.253,False
2026-01-17,2026-01-17 23:59:59,775,active,Riga,Latvia,56.949091,24.057192,2026-01-17 22:39:00,5,81,257.896,1114,13.753,3.184,False
2026-01-18,2026-01-18 23:59:59,775,active,Riga,Latvia,56.949906,24.055257,2026-01-18 21:26:00,7,88,288.295,1247,14.17,3.276,False
2026-01-19,2026-01-19 23:59:59,775,active,Riga,Latvia,56.946548,24.059076,2026-01-19 20:34:00,6,94,311.676,1341,14.266,3.316,False
2026-01-20,2026-01-20 23:59:59,775,active,Riga,Latvia,56.952611,24.055511,2026-01-20 21:29:00,5,99,329.719,1420,14.343,3.33,False
2026-01-21,2026-01-21 23:59:59,775,active,Riga,Latvia,56.947426,24.057944,2026-01-21 20:00:00,7,106,349.48,1506,14.208,3.297,False
2026-01-22,2026-01-22 23:59:59,775,active,Riga,Latvia,56.951797,24.061172,2026-01-22 20:50:00,7,113,373.898,1616,14.301,3.309,False
2026-01-23,2026-01-23 23:59:59,775,active,Riga,Latvia,56.946068,24.056733,2026-01-23 22:58:00,7,120,392.958,1700,14.167,3.275,False
2026-01-24,2026-01-24 23:59:59,775,active,Riga,Latvia,56.950032,24.05272,2026-01-24 22:58:00,6,126,405.272,1753,13.913,3.216,False
2026-01-25,2026-01-25 23:59:59,775,active,Riga,Latvia,56.945779,24.060843,2026-01-25 20:44:00,6,132,427.266,1843,13.962,3.237,False
2026-01-26,2026-01-26 23:59:59,775,active,Riga,Latvia,56.952603,24.052964,2026-01-26 22:00:00,7,139,442.899,1909,13.734,3.186,False
2026-01-27,2026-01-27 23:59:59,775,active,Riga,Latvia,56.955482,24.055906,2026-01-27 18:53:00,5,144,456.323,1968,13.667,3.169,False
2026-01-28,2026-01-28 23:59:59,775,active,Riga,Latvia,56.949543,24.069878,2026-01-28 18:31:00,4,148,468.324,2019,13.642,3.164,False
2026-01-29,2026-01-29 23:59:59,775,active,Riga,Latvia,56.950559,24.052517,2026-01-29 22:05:00,2,150,473.778,2043,13.62,3.159,False
2026-01-30,2026-01-30 23:59:59,775,active,Riga,Latvia,56.948952,24.058467,2026-01-30 22:52:00,5,155,489.396,2111,13.619,3.157,False
2026-01-31,2026-01-31 23:59:59,775,active,Riga,Latvia,56.953029,24.061684,2026-01-31 15:00:00,3,158,498.297,2156,13.646,3.154,False
2026-02-01,2026-02-01 23:59:59,775,active,Riga,Latvia,56.946821,24.060325,,0,158,498.297,2156,13.646,3.154,False
2026-01-01,2026-01-01 23:59:59,776,active,Riga,Latvia,56.937837,24.12612,2026-01-01 22:59:00,2,2,6.048,25,12.5,3.024,False
2026-01-02,2026-01-02 23:59:59,776,active,Riga,Latvia,56.940954,24.128083,2026-01-02 19:59:00,4,6,20.309,84,14.0,3.385,False
2026-01-03,2026-01-03 23:59:59,776,active,Riga,Latvia,56.942175,24.11939,2026-01-03 21:51:00,5,11,32.671,137,12.455,2.97,False
2026-01-04,2026-01-04 23:59:59,776,active,Riga,Latvia,56.939316,24.119606,2026-01-04 16:55:00,3,14,39.506,166,11.857,2.822,False
2026-01-05,2026-01-05 23:59:59,776,active,Riga,Latvia,56.943032,24.116988,2026-01-05 18:13:00,5,19,51.057,217,11.421,2.687,False
2026-01-06,2026-01-06 23:59:59,776,active,Riga,Latvia,56.937352,24.128192,2026-01-06 14:15:00,3,22,62.358,270,12.273,2.834,False
2026-01-07,2026-01-07 23:59:59,776,active,Riga,Latvia,56.935941,24.125941,2026-01-07 20:31:00,7,29,87.705,385,13.276,3.024,False
2026-01-08,2026-01-08 23:59:59,776,active,Riga,Latvia,56.939179,24.123401,2026-01-08 22:14:00,7,36,108.5,472,13.111,3.014,False
2026-01-09,2026-01-09 23:59:59,776,active,Riga,Latvia,56.940302,24.122747,2026-01-09 22:56:00,7,43,136.795,589,13.698,3.181,False
2026-01-10,2026-01-10 23:59:59,776,active,Riga,Latvia,56.935551,24.120509,2026-01-10 20:17:00,4,47,156.097,676,14.383,3.321,False
2026-01-11,2026-01-11 23:59:59,776,active,Riga,Latvia,56.928553,24.123507,2026-01-11 20:14:00,3,50,160.931,700,14.0,3.219,False
2026-01-12,2026-01-12 23:59:59,776,active,Riga,Latvia,56.940361,24.118241,2026-01-12 21:18:00,4,54,182.7,795,14.722,3.383,False
2026-01-13,2026-01-13 23:59:59,776,active,Riga,Latvia,56.933241,24.119436,2026-01-13 14:31:00,2,56,185.49,807,14.411,3.312,False
2026-01-14,2026-01-14 23:59:59,776,active,Riga,Latvia,56.939195,24.125234,2026-01-14 19:20:00,3,59,194.472,849,14.39,3.296,False
2026-01-15,2026-01-15 23:59:59,776,active,Riga,Latvia,56.944062,24.12289,2026-01-15 10:34:00,2,61,203.491,887,14.541,3.336,False
2026-01-16,2026-01-16 23:59:59,776,active,Riga,Latvia,56.934294,24.121312,2026-01-16 18:00:00,3,64,211.471,920,14.375,3.304,False
2026-01-17,2026-01-17 23:59:59,776,active,Riga,Latvia,56.933822,24.121476,2026-01-17 16:31:00,5,69,230.184,999,14.478,3.336,False
